geo,nace_r2,time_period,gva_millions,hours_thousands,labor_productivity
UK,D,2016,25434.7,260271.0,97.72391084677125
UK,D,2017,24909.4,266698.0,93.39927558511874
UK,D,2018,24616.8,273458.0,90.02040532732632
AT,E,2008,2675.3,35542.0,75.27150976309719
AT,E,2009,2662.6,36728.0,72.49509910694837
AT,E,2010,2714.8,36864.0,73.64366319444444
AT,E,2011,2587.3,38219.0,67.69669536094614
AT,E,2012,2749.3,38441.0,71.51999167555475
AT,E,2013,2883.5,39358.0,73.26337720412621
AT,E,2014,2990.3,38785.0,77.09939409565554
AT,E,2015,3118.1,38784.0,80.39655528052805
AT,E,2016,3297.8,39763.0,82.93639815909262
AT,E,2017,3201.3,40458.0,79.12650155717041
AT,E,2018,3300.0,41047.0,80.3956440178332
AT,E,2019,3508.2,41839.0,83.84999641482827
AT,E,2020,3548.2,39723.0,89.32356569242
AT,E,2021,3328.0,41425.0,80.33796016898008
AT,E,2022,3409.7,42477.0,80.27167643665983
AT,E,2023,3432.4,42538.0,80.69020640368612
AT,E,2024,3494.3,43902.0,79.59318482073711
BE,E,2008,2482.2,36217.0,68.53687494822873
BE,E,2009,2824.8,47771.0,59.13210943878085
BE,E,2010,3010.1,47929.0,62.80331323415886
BE,E,2011,3155.7,49868.0,63.28106200368974
BE,E,2012,3404.1,50451.0,67.47339002200155
BE,E,2013,3282.7,50552.0,64.9370944769742
BE,E,2014,3053.5,50488.0,60.47971795278086
BE,E,2015,2903.1,50483.0,57.50648733236931
BE,E,2016,2860.1,50440.0,56.703013481363996
BE,E,2017,2992.3,51109.0,58.547418262928254
BE,E,2018,2997.0,51698.0,57.971294827652905
BE,E,2019,3092.0,52617.0,58.76427770492426
BE,E,2020,3009.0,52092.0,57.763188205482614
BE,E,2021,3113.3,54012.0,57.64089461601126
BE,E,2022,3090.6,55183.0,56.00637877607234
BE,E,2023,3310.9,56441.0,58.66125688772347
BE,E,2024,3296.0,57235.0,57.587140735563906
BG,E,2008,336.0,65164.0,5.156221226444049
BG,E,2009,311.5,68483.0,4.548574098681424
BG,E,2010,320.8,59347.0,5.405496486764285
BG,E,2011,336.2,63343.0,5.30761094359282
BG,E,2012,334.9,64205.0,5.216104664745736
BG,E,2013,342.2,64864.0,5.275653675382339
BG,E,2014,373.4,61989.0,6.023649357144008
BG,E,2015,390.9,61987.0,6.306160969235484
BG,E,2016,400.0,62019.0,6.449636401747851
BG,E,2017,396.6,63592.0,6.2366335388099134
BG,E,2018,371.9,65375.0,5.688718929254302
BG,E,2019,436.8,66000.0,6.618181818181818
BG,E,2020,401.2,64724.0,6.198628020517892
BG,E,2021,317.8,64957.0,4.892467324537771
BG,E,2022,376.5,63942.0,5.8881486347001974
BG,E,2023,438.5,64526.0,6.795710256330781
BG,E,2024,419.7,65847.0,6.3738666909654205
CH,E,2008,1585.2,25266.0,62.74044170030872
CH,E,2009,2311.5,24296.0,95.13911755021402
CH,E,2010,1810.5,24875.0,72.78391959798995
CH,E,2011,1791.4,26150.0,68.50478011472276
CH,E,2012,1695.3,26494.0,63.98807277119348
CH,E,2013,1870.8,26458.0,70.70829238793559
CH,E,2014,2016.8,27697.0,72.81655052893815
CH,E,2015,2401.3,29092.0,82.54159219029287
CH,E,2016,2440.0,30055.0,81.18449509233072
CH,E,2017,2112.7,30502.0,69.26431053701396
CH,E,2018,2224.2,30467.0,73.00357764138248
CH,E,2019,2268.2,32569.0,69.64291197150663
CH,E,2020,2382.5,30799.0,77.35640767557388
CH,E,2021,2260.4,31695.0,71.31724246726613
CH,E,2022,2262.8,32441.0,69.75124071391141
CH,E,2023,2481.9,32956.0,75.30950358053163
CY,E,2008,105.4,4123.0,25.56390977443609
CY,E,2009,122.8,4292.0,28.611369990680334
CY,E,2010,107.5,4515.0,23.809523809523807
CY,E,2011,113.9,4515.0,25.22702104097453
CY,E,2012,117.1,4894.0,23.92725786677564
CY,E,2013,123.2,4807.0,25.629290617848973
CY,E,2014,124.8,4863.0,25.6631708821715
CY,E,2015,127.7,4982.0,25.63227619429948
CY,E,2016,141.6,5136.0,27.570093457943923
CY,E,2017,135.1,5230.0,25.83173996175908
CY,E,2018,118.6,5208.0,22.772657450076803
CY,E,2019,125.9,5064.0,24.861769352290683
CY,E,2020,123.0,4945.0,24.87360970677452
CY,E,2021,137.3,5272.0,26.04324734446131
CY,E,2022,163.1,5481.0,29.757343550447
CY,E,2023,154.8,5586.0,27.712137486573578
CY,E,2024,163.8,5706.0,28.706624605678236
CZ,E,2008,1898.1,97645.0,19.43878334784167
CZ,E,2009,2078.0,99786.0,20.824564568175894
CZ,E,2010,1670.9,102455.0,16.308623298033282
CZ,E,2011,1666.8,103895.0,16.043120458154867
CZ,E,2012,1500.7,103705.0,14.470854828600357
CZ,E,2013,1280.0,101085.0,12.66261067418509
CZ,E,2014,1328.5,106010.0,12.531836619186869
CZ,E,2015,1386.0,103865.0,13.344244933326914
CZ,E,2016,1457.9,104814.0,13.909401415841396
CZ,E,2017,1389.4,104711.0,13.268902025575155
CZ,E,2018,1458.2,107165.0,13.607054542061308
CZ,E,2019,1522.3,105460.0,14.434856817750806
CZ,E,2020,1503.8,103052.0,14.592632845553702
CZ,E,2021,1262.9,101939.0,12.38878152620685
CZ,E,2022,1286.8,102399.0,12.566528970009472
CZ,E,2023,1338.7,103321.0,12.956707736084631
CZ,E,2024,1295.8,105505.0,12.28188237524288
DE,E,2008,23124.9,394461.0,58.624046483682804
DE,E,2009,25056.3,389586.0,64.31519613127782
DE,E,2010,23691.0,394292.0,60.084911689813644
DE,E,2011,23850.1,400396.0,59.56627938341042
DE,E,2012,25000.8,401392.0,62.28524733925937
DE,E,2013,25977.6,408130.0,63.650307500061245
DE,E,2014,28530.6,416811.0,68.44972901386959
DE,E,2015,30691.4,419392.0,73.18069967953609
DE,E,2016,32197.3,419611.0,76.73130589998831
DE,E,2017,31205.7,424046.0,73.59036519622872
DE,E,2018,32952.1,441841.0,74.5790906683626
DE,E,2019,35804.8,452235.0,79.17299634039824
DE,E,2020,36999.9,449393.0,82.33305814732317
DE,E,2021,30769.1,456364.0,67.422276954361
DE,E,2022,32900.3,454011.0,72.46586536449557
DE,E,2023,35575.4,455907.0,78.03214252029471
DE,E,2024,35653.1,460266.0,77.46194591822989
DK,E,2008,1694.2,19519.0,86.79747937906656
DK,E,2009,1566.2,18440.0,84.93492407809111
DK,E,2010,1699.5,17566.0,96.749402254355
DK,E,2011,1718.9,17899.0,96.03329794960614
DK,E,2012,1639.3,17462.0,93.8781353796816
DK,E,2013,1581.9,16405.0,96.4279183175861
DK,E,2014,1590.7,17237.0,92.28404014619714
DK,E,2015,1688.2,18326.0,92.12048455745935
DK,E,2016,1687.1,18430.0,91.54096581660336
DK,E,2017,1634.1,18178.0,89.89437781934205
DK,E,2018,1771.3,16953.0,104.4829823630036
DK,E,2019,1654.8,17436.0,94.9070887818307
DK,E,2020,1641.8,17779.0,92.34490128803645
DK,E,2021,1972.5,19463.0,101.34614396547295
DK,E,2022,2040.1,20724.0,98.44142057517853
DK,E,2023,1658.1,21613.0,76.71771618933049
DK,E,2024,1765.4,22040.0,80.09981851179673
EA,E,2008,74416.0,1513824.0,49.157629949056165
EA,E,2009,76257.8,1578774.0,48.30191021640843
EA,E,2010,77202.0,1629507.0,47.37751970381226
EA,E,2011,77095.9,1654243.0,46.604942562852
EA,E,2012,77462.2,1643256.0,47.13945970682596
EA,E,2013,77588.4,1646951.0,47.1103269010432
EA,E,2014,77566.4,1681348.0,46.133459581240764
EA,E,2015,79179.6,1724325.0,45.91918576834414
EA,E,2016,81100.9,1747793.0,46.401890841764434
EA,E,2017,81003.5,1761498.0,45.9855759132284
EA,E,2018,83163.9,1796070.0,46.30326212230035
EA,E,2019,86386.0,1842400.0,46.88775510204081
EA,E,2020,85259.4,1818185.0,46.8925879379711
EA,E,2021,84912.6,1886387.0,45.013350918978986
EA,E,2022,90546.1,1902669.0,47.588992094788956
EA,E,2023,92977.6,1989034.0,46.74510340195291
EA,E,2024,92898.8,2045580.0,45.414405694228535
EA12,E,2008,73901.1,1491019.0,49.56415713012376
EA12,E,2009,75042.7,1513707.0,49.57544623893528
EA12,E,2010,76048.7,1565046.0,48.59199026737872
EA12,E,2011,75827.5,1583040.0,47.89992672326663
EA12,E,2012,76201.8,1572343.0,48.463852988819866
EA12,E,2013,76222.2,1574183.0,48.420164618726034
EA12,E,2014,76199.5,1597095.0,47.7113133533071
EA12,E,2015,77377.1,1610145.0,48.055982535734366
EA12,E,2016,79332.7,1633231.0,48.57408413139354
EA12,E,2017,79211.3,1643698.0,48.190908548894015
EA12,E,2018,81374.4,1676377.0,48.5418256155984
EA12,E,2019,84646.4,1722059.0,49.154181128521145
EA12,E,2020,83675.9,1700004.0,49.22100183293686
EA12,E,2021,83313.9,1768206.0,47.11775664147729
EA12,E,2022,88938.8,1790592.0,49.67005325612982
EA12,E,2023,90688.5,1817356.0,49.90134018871371
EA12,E,2024,90671.0,1861442.0,48.71008605156647
EA19,E,2008,75780.5,1600544.0,47.34671461703021
EA19,E,2009,76839.8,1618736.0,47.46901285941624
EA19,E,2010,77722.5,1666600.0,46.63536541461658
EA19,E,2011,77596.4,1690054.0,45.91356252522109
EA19,E,2012,77962.0,1684103.0,46.292893011888225
EA19,E,2013,78110.7,1692360.0,46.15489612139261
EA19,E,2014,77952.7,1707486.0,45.65349291297264
EA19,E,2015,79179.6,1724325.0,45.91918576834414
EA19,E,2016,81100.9,1747793.0,46.401890841764434
EA19,E,2017,81003.5,1761498.0,45.9855759132284
EA19,E,2018,83163.9,1796070.0,46.30326212230035
EA19,E,2019,86386.0,1842400.0,46.88775510204081
EA19,E,2020,85259.4,1818185.0,46.8925879379711
EA19,E,2021,84912.6,1886387.0,45.013350918978986
EA19,E,2022,90546.1,1902669.0,47.588992094788956
EA19,E,2023,92233.5,1929287.0,47.80703959545677
EA19,E,2024,92151.9,1977653.0,46.59659707744483
EA20,E,2008,76239.8,1655141.0,46.06242005968072
EA20,E,2009,77274.1,1662081.0,46.49237913194363
EA20,E,2010,78214.0,1726481.0,45.30255473416736
EA20,E,2011,78090.8,1769573.0,44.12974203381268
EA20,E,2012,78457.5,1740262.0,45.08372877187458
EA20,E,2013,78575.3,1750401.0,44.88988523201255
EA20,E,2014,78430.6,1757799.0,44.61863956004071
EA20,E,2015,79665.6,1777776.0,44.81194481194482
EA20,E,2016,81573.1,1800022.0,45.31783500423884
EA20,E,2017,81479.5,1812510.0,44.953958874709656
EA20,E,2018,83647.5,1854194.0,45.112593396376
EA20,E,2019,86859.8,1900401.0,45.70603783096305
EA20,E,2020,85875.7,1874618.0,45.80970629749634
EA20,E,2021,85597.2,1947984.0,43.941428677032256
EA20,E,2022,91285.4,1957097.0,46.64326806489407
EA20,E,2023,92977.6,1989034.0,46.74510340195291
EA20,E,2024,92898.8,2045580.0,45.414405694228535
EE,E,2008,174.0,4342.0,40.073698756333485
EE,E,2009,137.5,4270.0,32.20140515222482
EE,E,2010,140.7,5067.0,27.76791000592066
EE,E,2011,137.3,5818.0,23.599174974217945
EE,E,2012,140.6,6178.0,22.75817416639689
EE,E,2013,131.1,5832.0,22.479423868312757
EE,E,2014,135.2,5693.0,23.748463024767254
EE,E,2015,140.9,5851.0,24.081353614766705
EE,E,2016,148.8,6054.0,24.578790882061448
EE,E,2017,153.4,6398.0,23.97624257580494
EE,E,2018,152.2,6012.0,25.316034597471724
EE,E,2019,164.1,6297.0,26.060028585040495
EE,E,2020,144.4,6611.0,21.84238390561186
EE,E,2021,150.1,7694.0,19.50870808422147
EE,E,2022,113.7,8022.0,14.173522812266267
EE,E,2023,105.7,8032.0,13.159860557768926
EE,E,2024,98.3,7585.0,12.959789057350031
EL,E,2008,2761.8,61490.0,44.91462026345747
EL,E,2009,2639.5,63333.0,41.67653513965863
EL,E,2010,2496.7,66237.0,37.69343418331144
EL,E,2011,2371.2,64110.0,36.98642957416939
EL,E,2012,2513.9,53980.0,46.57095220452019
EL,E,2013,2620.1,51295.0,51.07905253923384
EL,E,2014,2538.5,56821.0,44.6753841009486
EL,E,2015,2223.1,55577.0,40.00035986109362
EL,E,2016,2209.0,56688.0,38.96768275472763
EL,E,2017,2127.3,53596.0,39.69139488021495
EL,E,2018,2115.8,53109.0,39.838822045227744
EL,E,2019,2204.7,50528.0,43.633233058898035
EL,E,2020,1952.1,50722.0,38.486258428295415
EL,E,2021,1990.0,53321.0,37.321130511430766
EL,E,2022,1951.4,55531.0,35.14073220363401
EL,E,2023,2401.3,58582.0,40.990406609538766
EL,E,2024,2282.3,60363.0,37.80958534201415
ES,E,2008,9092.0,234301.0,38.80478529754461
ES,E,2009,8846.3,245345.0,36.05657339664554
ES,E,2010,10047.0,278219.0,36.11183995341799
ES,E,2011,10502.5,286554.0,36.65103261514409
ES,E,2012,10059.2,290192.0,34.663946628439106
ES,E,2013,9732.2,286365.0,33.985298482705645
ES,E,2014,9041.0,288663.0,31.32025926426317
ES,E,2015,9006.8,294538.0,30.57941589879744
ES,E,2016,9214.4,304951.0,30.21600191506176
ES,E,2017,9465.3,300084.0,31.542168192905987
ES,E,2018,9609.0,303817.0,31.62759160942278
ES,E,2019,9808.2,315222.0,31.115214039629215
ES,E,2020,9537.5,314452.0,30.33054329436607
ES,E,2021,10573.9,326171.0,32.41827139751848
ES,E,2022,11884.9,327386.0,36.30240755560714
ES,E,2023,12227.8,313583.0,38.993823006986986
ES,E,2024,12075.0,330923.0,36.48885088071847
EU27_2020,E,2008,87876.2,2455432.0,35.788488542952926
EU27_2020,E,2009,89268.7,2426116.0,36.79490181013603
EU27_2020,E,2010,90251.3,2480933.0,36.37796748239473
EU27_2020,E,2011,90129.3,2543434.0,35.43606793020775
EU27_2020,E,2012,90019.7,2544970.0,35.3716153824996
EU27_2020,E,2013,89999.5,2549854.0,35.29594243435114
EU27_2020,E,2014,89716.2,2594818.0,34.57514168623772
EU27_2020,E,2015,91508.3,2628934.0,34.80813896431025
EU27_2020,E,2016,93648.8,2665001.0,35.140249478330404
EU27_2020,E,2017,93013.8,2669739.0,34.84003492476231
EU27_2020,E,2018,95874.9,2701088.0,35.49491908445781
EU27_2020,E,2019,99529.3,2834106.0,35.11841123797063
EU27_2020,E,2020,98781.9,2815593.0,35.0838704315574
EU27_2020,E,2021,99105.5,2867245.0,34.5647128166585
EU27_2020,E,2022,104840.6,2878931.0,36.41650320900362
EU27_2020,E,2023,105894.8,2885451.0,36.69956620299565
EU27_2020,E,2024,105822.9,2953322.0,35.83181921917082
FI,E,2008,1430.8,19200.0,74.52083333333333
FI,E,2009,1376.6,20700.0,66.5024154589372
FI,E,2010,1495.0,20300.0,73.64532019704434
FI,E,2011,1420.8,20700.0,68.63768115942028
FI,E,2012,1406.6,21100.0,66.66350710900473
FI,E,2013,1412.5,20900.0,67.58373205741627
FI,E,2014,1441.6,21200.0,67.99999999999999
FI,E,2015,1435.0,21900.0,65.52511415525115
FI,E,2016,1476.7,22100.0,66.81900452488688
FI,E,2017,1486.7,22700.0,65.49339207048459
FI,E,2018,1523.3,23100.0,65.94372294372295
FI,E,2019,1479.2,23200.0,63.75862068965517
FI,E,2020,1481.7,23100.0,64.14285714285714
FI,E,2021,1621.7,24200.0,67.01239669421489
FI,E,2022,1600.9,25000.0,64.03600000000002
FI,E,2023,1308.2,25200.0,51.91269841269842
FI,E,2024,1277.4,26000.0,49.13076923076923
FR,E,2008,12555.7,202163.0,62.10681479796006
FR,E,2009,12520.7,199453.0,62.77519014504671
FR,E,2010,13072.4,212724.0,61.452398412967035
FR,E,2011,12935.1,213576.0,60.564389257219915
FR,E,2012,12564.4,216602.0,58.00685127561149
FR,E,2013,12531.7,218292.0,57.407967309841865
FR,E,2014,11935.1,217101.0,54.97487344599979
FR,E,2015,11445.1,219334.0,52.18114838556722
FR,E,2016,11168.3,219081.0,50.977948795194465
FR,E,2017,11536.6,216882.0,53.19298051474996
FR,E,2018,11513.2,215499.0,53.42576995716917
FR,E,2019,11686.7,224252.0,52.11413945026132
FR,E,2020,10630.8,220048.0,48.31127753944594
FR,E,2021,11764.4,234931.0,50.07597975575808
FR,E,2022,12885.7,235279.0,54.767743827540926
FR,E,2023,12981.7,243583.0,53.29477016047918
FR,E,2024,13030.6,249273.0,52.274413995900076
HR,E,2008,460.4,54598.0,8.432543316605003
HR,E,2009,434.8,43345.0,10.031145460837466
HR,E,2010,491.5,59881.0,8.20794575908886
HR,E,2011,494.5,79520.0,6.218561368209255
HR,E,2012,495.4,56159.0,8.821382147118005
HR,E,2013,464.8,58041.0,8.00813218242277
HR,E,2014,477.5,50313.0,9.490588913402103
HR,E,2015,485.4,53452.0,9.081044675596797
HR,E,2016,472.8,52229.0,9.052442129851233
HR,E,2017,476.3,51011.0,9.337201780008233
HR,E,2018,484.1,58124.0,8.328745440781777
HR,E,2019,474.5,58001.0,8.180893432871848
HR,E,2020,612.3,56433.0,10.850034554250172
HR,E,2021,682.2,61597.0,11.075214702014708
HR,E,2022,737.7,54428.0,13.553685602998458
HR,E,2023,741.6,59747.0,12.412338694829865
HR,E,2024,744.6,67928.0,10.961606406783654
HU,E,2008,988.1,88306.0,11.189500147215364
HU,E,2009,1009.3,81841.0,12.332449505748952
HU,E,2010,1033.6,85265.0,12.122207236263412
HU,E,2011,997.4,81863.0,12.183770445744718
HU,E,2012,910.2,80244.0,11.342904142365786
HU,E,2013,885.0,80868.0,10.943760201810356
HU,E,2014,848.8,84762.0,10.013921332672659
HU,E,2015,910.0,82326.0,11.053616111556495
HU,E,2016,996.8,81833.0,12.18090501386971
HU,E,2017,1024.3,84908.0,12.06364535732793
HU,E,2018,1005.9,84923.0,11.84484768555044
HU,E,2019,1063.0,87497.0,12.148987965301666
HU,E,2020,1030.4,85727.0,12.019550433352387
HU,E,2021,840.2,87887.0,9.56000318590918
HU,E,2022,725.1,83746.0,8.658323979652758
HU,E,2023,683.4,88324.0,7.737421312440559
HU,E,2024,686.7,87544.0,7.844055560632368
IE,E,2008,994.0,26452.0,37.57749886587026
IE,E,2009,890.9,22607.0,39.40814791878622
IE,E,2010,893.2,22318.0,40.02150730352182
IE,E,2011,886.2,21452.0,41.310833488719
IE,E,2012,868.2,16891.0,51.4001539281274
IE,E,2013,863.5,20370.0,42.390770741286204
IE,E,2014,945.3,22488.0,42.035752401280675
IE,E,2015,961.1,21946.0,43.79385765059692
IE,E,2016,991.8,18711.0,53.006253006253004
IE,E,2017,1012.8,22085.0,45.85918043921213
IE,E,2018,1133.0,22756.0,49.789066619792585
IE,E,2019,1335.2,24646.0,54.1751196948795
IE,E,2020,1186.7,24418.0,48.599393889753465
IE,E,2021,1158.8,22737.0,50.96538681444342
IE,E,2022,1109.3,29508.0,37.59319506574489
IE,E,2023,1212.4,27716.0,43.74368595756964
IE,E,2024,1282.4,26693.0,48.04255797400068
IS,E,2008,85.8,1479.0,58.012170385395535
IS,E,2009,93.2,1339.0,69.60418222554145
IS,E,2010,86.0,1320.0,65.15151515151516
IS,E,2011,90.4,1389.0,65.08279337652988
IS,E,2012,101.0,1416.0,71.32768361581921
IS,E,2013,106.7,1478.0,72.19215155615697
IS,E,2014,105.7,1536.0,68.81510416666667
IS,E,2015,110.9,1518.0,73.0566534914361
IS,E,2016,114.6,1562.0,73.3674775928297
IS,E,2017,136.6,1575.0,86.73015873015872
IS,E,2018,136.7,1616.0,84.59158415841583
IS,E,2019,137.1,1624.0,84.42118226600985
IS,E,2020,140.3,1696.0,82.72405660377359
IS,E,2021,143.4,1737.0,82.55613126079447
IS,E,2022,136.2,1835.0,74.22343324250681
IS,E,2023,150.3,1985.0,75.71788413098238
IT,E,2008,13571.7,352953.0,38.4518618626276
IT,E,2009,12795.8,353492.0,36.198273228248446
IT,E,2010,13086.6,351957.0,37.18238307520521
IT,E,2011,12558.3,351708.0,35.706608891466786
IT,E,2012,12001.4,349782.0,34.31108519020418
IT,E,2013,11162.6,345552.0,32.30367643654211
IT,E,2014,10124.2,351228.0,28.82515061441571
IT,E,2015,10068.4,353420.0,28.48848395676532
IT,E,2016,10482.9,365175.0,28.706510577120557
IT,E,2017,10421.5,372109.0,28.006578717526317
IT,E,2018,10565.2,381169.0,27.71788891541547
IT,E,2019,10542.5,393040.0,26.822969672297983
IT,E,2020,10410.3,379776.0,27.411684782608695
IT,E,2021,12018.3,404090.0,29.741641713479666
IT,E,2022,12867.5,412163.0,31.219444734243492
IT,E,2023,11735.3,433904.0,27.04584424204432
IT,E,2024,11385.6,442063.0,25.755604970332286
LT,E,2008,242.3,22592.0,10.725035410764873
LT,E,2009,214.0,21988.0,9.73258140804075
LT,E,2010,222.9,19784.0,11.266680145572181
LT,E,2011,346.1,23778.0,14.555471444192111
LT,E,2012,343.7,28960.0,11.868093922651934
LT,E,2013,361.2,32535.0,11.101890272014753
LT,E,2014,384.8,26138.0,14.721860892187621
LT,E,2015,376.3,28304.0,13.294940644431883
LT,E,2016,391.6,27477.0,14.251919787458602
LT,E,2017,400.7,30523.0,13.127805261606001
LT,E,2018,400.9,32982.0,12.155114911163665
LT,E,2019,437.3,35294.0,12.390207967359892
LT,E,2020,443.8,34266.0,12.951613844627326
LT,E,2021,478.9,33460.0,14.312612074118348
LT,E,2022,441.8,25934.0,17.03555178530115
LT,E,2023,438.5,26685.0,16.432452688776465
LT,E,2024,499.2,30395.0,16.423753906892582
LU,E,2008,192.0,3950.0,48.60759493670886
LU,E,2009,206.0,3870.0,53.229974160206716
LU,E,2010,185.1,3935.0,47.03939008894536
LU,E,2011,142.1,3965.0,35.838587641866326
LU,E,2012,143.9,3972.0,36.22860020140987
LU,E,2013,153.3,3809.0,40.24678393279076
LU,E,2014,159.9,3932.0,40.66632756866734
LU,E,2015,158.9,3990.0,39.824561403508774
LU,E,2016,156.7,4051.0,38.681806961244135
LU,E,2017,151.6,4094.0,37.02979970688813
LU,E,2018,160.5,4317.0,37.178596247394026
LU,E,2019,162.6,4433.0,36.67944958267539
LU,E,2020,160.6,4537.0,35.3978399823672
LU,E,2021,154.4,4724.0,32.684165961049956
LU,E,2022,161.8,4790.0,33.77870563674322
LU,E,2023,143.7,5086.0,28.254030672434133
LU,E,2024,132.4,5257.0,25.185466996385774
LV,E,2008,167.3,16725.0,10.002989536621824
LV,E,2009,237.8,14021.0,16.960273874901933
LV,E,2010,156.8,12063.0,12.99842493575396
LV,E,2011,154.3,12033.0,12.82306989113272
LV,E,2012,156.0,11888.0,13.122476446837146
LV,E,2013,160.4,12874.0,12.45922013360261
LV,E,2014,161.4,12097.0,13.342150946515664
LV,E,2015,175.2,13388.0,13.086345981475949
LV,E,2016,171.6,13783.0,12.450119712689546
LV,E,2017,164.7,12987.0,12.681912681912682
LV,E,2018,172.9,13170.0,13.128321943811693
LV,E,2019,171.6,13392.0,12.813620071684587
LV,E,2020,182.5,13777.0,13.24671554039341
LV,E,2021,158.0,13163.0,12.003342703031224
LV,E,2022,142.3,12816.0,11.10330836454432
LV,E,2023,130.4,11774.0,11.07525055206387
LV,E,2024,126.4,11540.0,10.95320623916811
MT,E,2008,77.8,3678.0,21.15280043501903
MT,E,2009,70.7,3395.0,20.824742268041238
MT,E,2010,66.8,3001.0,22.2592469176941
MT,E,2011,66.7,3136.0,21.269132653061227
MT,E,2012,62.4,2961.0,21.073961499493414
MT,E,2013,63.4,3160.0,20.063291139240505
MT,E,2014,67.7,3145.0,21.526232114467412
MT,E,2015,71.4,3035.0,23.525535420098848
MT,E,2016,74.2,3069.0,24.177256435320952
MT,E,2017,78.2,3284.0,23.812423873325212
MT,E,2018,86.9,3400.0,25.558823529411764
MT,E,2019,88.4,3526.0,25.070901871809415
MT,E,2020,84.9,3446.0,24.637260591990714
MT,E,2021,88.8,3562.0,24.929814710836606
MT,E,2022,97.9,3565.0,27.461430575035063
MT,E,2023,113.8,3899.0,29.186971018209796
MT,E,2024,123.4,3813.0,32.362968790978236
NL,E,2008,3774.2,55357.0,68.17927272070379
NL,E,2009,3694.6,57648.0,64.08895364973633
NL,E,2010,3644.0,57664.0,63.193673695893445
NL,E,2011,3740.0,58202.0,64.25896017318992
NL,E,2012,3810.0,56779.0,67.10227372796281
NL,E,2013,4054.0,57309.0,70.73932541136645
NL,E,2014,4327.5,57885.0,74.76030059600933
NL,E,2015,4552.8,57348.0,79.3889935132873
NL,E,2016,4562.5,57877.0,78.83096912417713
NL,E,2017,4620.2,60095.0,76.88160412679923
NL,E,2018,4763.5,62557.0,76.1465543424397
NL,E,2019,4651.7,63190.0,73.61449596455134
NL,E,2020,4581.2,62805.0,72.94323700342329
NL,E,2021,4456.2,65408.0,68.12928082191782
NL,E,2022,4627.1,65841.0,70.2768791482511
NL,E,2023,4302.0,66729.0,64.46972081104167
NL,E,2024,4593.1,68049.0,67.49695072668224
NO,E,2008,1809.6,23840.0,75.90604026845638
NO,E,2009,1724.4,22440.0,76.84491978609626
NO,E,2010,1717.5,22620.0,75.92838196286472
NO,E,2011,1676.7,22780.0,73.60403863037753
NO,E,2012,1747.4,22540.0,77.52440106477374
NO,E,2013,1732.5,22830.0,75.88699080157687
NO,E,2014,1801.4,23700.0,76.00843881856541
NO,E,2015,1842.6,24390.0,75.54735547355473
NO,E,2016,1848.3,25263.0,73.16233226457665
NO,E,2017,1963.9,25633.0,76.61608083330081
NO,E,2018,1891.2,26710.0,70.80494196929989
NO,E,2019,1958.2,27533.0,71.12192641557404
NO,E,2020,2047.5,28391.0,72.11792469444542
NO,E,2021,2342.3,28913.0,81.01200152180681
NO,E,2022,2635.3,29647.0,88.88926366917394
NO,E,2023,2732.4,30160.0,90.59681697612733
NO,E,2024,2828.7,30895.0,91.55850461239683
PL,E,2008,3611.5,347206.0,10.401605963030592
PL,E,2009,3748.6,322860.0,11.610605215883046
PL,E,2010,3878.4,309285.0,12.539890392356565
PL,E,2011,3896.4,309374.0,12.594464951805904
PL,E,2012,3925.6,335018.0,11.71757935394516
PL,E,2013,3872.1,322135.0,12.020115789963835
PL,E,2014,3990.3,341514.0,11.684147648412658
PL,E,2015,4140.8,362947.0,11.408828286223608
PL,E,2016,4283.4,352336.0,12.157145452068479
PL,E,2017,4396.5,332903.0,13.206549655605388
PL,E,2018,4696.8,313336.0,14.98965966247096
PL,E,2019,4832.8,380140.0,12.713210922291788
PL,E,2020,5092.5,392211.0,12.98408254740433
PL,E,2021,5906.9,358430.0,16.479926345450995
PL,E,2022,6047.2,383372.0,15.773713260227664
PL,E,2023,5869.2,365135.0,16.074054801648703
PL,E,2024,6227.8,366135.0,17.009572971718082
PT,E,2008,1598.3,68935.0,23.185609632262278
PT,E,2009,1657.8,73176.0,22.65496884224336
PT,E,2010,1715.2,72606.0,23.62339200617029
PT,E,2011,1696.3,74288.0,22.834105104458324
PT,E,2012,1656.7,72762.0,22.768752920480473
PT,E,2013,1587.2,72250.0,21.968166089965397
PT,E,2014,1543.3,71693.0,21.526508864184787
PT,E,2015,1420.0,73435.0,19.33682848777831
PT,E,2016,1394.9,74783.0,18.65263495714267
PT,E,2017,1359.3,76439.0,17.78280720574576
PT,E,2018,1347.7,75466.0,17.858373307184696
PT,E,2019,1368.1,76857.0,17.800590707417673
PT,E,2020,1415.8,78938.0,17.935595023942838
PT,E,2021,1484.7,80825.0,18.369316424373647
PT,E,2022,1517.3,83425.0,18.18759364698831
PT,E,2023,1548.2,88087.0,17.57580573750951
PT,E,2024,1726.8,91418.0,18.88905904745236
RO,E,2008,1100.1,146890.0,7.489277690789025
RO,E,2009,1060.4,136820.0,7.750328899283731
RO,E,2010,1642.5,145410.0,11.295646791829999
RO,E,2011,1733.8,158144.0,10.963425738567382
RO,E,2012,1339.9,163475.0,8.196360299740023
RO,E,2013,1195.4,171932.0,6.952748761138125
RO,E,2014,1002.9,182909.0,5.483054415036986
