geo,nace_r2,time_period,gva_millions,hours_thousands,labor_productivity,AIIE_Index
FI,F,2018,10729.1,410300.0,26.149402875944432,0.349323675617198
FI,F,2019,10200.7,399600.0,25.52727727727728,0.349323675617198
FI,F,2020,10070.1,390000.0,25.82076923076923,0.349323675617198
FI,F,2021,10059.9,397400.0,25.314292903875188,0.349323675617198
FI,F,2022,10029.2,397500.0,25.23069182389937,0.349323675617198
FI,F,2023,8915.2,373300.0,23.88213233324404,0.349323675617198
FI,F,2024,8315.9,348600.0,23.855134825014343,0.349323675617198
FR,F,2008,117896.7,3650840.0,32.29303393191704,0.3676498619677041
FR,F,2009,110906.6,3620612.0,30.632003650211622,0.3676498619677041
FR,F,2010,107679.0,3572276.0,30.142967676629688,0.3676498619677041
FR,F,2011,106408.9,3603159.0,29.532113348314628,0.3676498619677041
FR,F,2012,101019.0,3572651.0,28.27564181332014,0.3676498619677041
FR,F,2013,101909.2,3504768.0,29.077302691647493,0.3676498619677041
FR,F,2014,99519.1,3469223.0,28.686279319605575,0.3676498619677041
FR,F,2015,99085.8,3388894.0,29.238388689643287,0.3676498619677041
FR,F,2016,97514.4,3309609.0,29.464024300151465,0.3676498619677041
FR,F,2017,99661.6,3265613.0,30.518496833519468,0.3676498619677041
FR,F,2018,99817.8,3346345.0,29.828902877617224,0.3676498619677041
FR,F,2019,102680.6,3469665.0,29.59380804775101,0.3676498619677041
FR,F,2020,94462.6,3299287.0,28.631216380993834,0.3676498619677041
FR,F,2021,99820.9,3744691.0,26.656645368069086,0.3676498619677041
FR,F,2022,95884.4,3822887.0,25.08167256840184,0.3676498619677041
FR,F,2023,99870.9,3838707.0,26.016807221806715,0.3676498619677041
FR,F,2024,99230.0,3834466.0,25.878440439946527,0.3676498619677041
HR,F,2008,3111.0,328710.0,9.464269416811172,0.3442497428204478
HR,F,2009,2782.1,311258.0,8.938244157579884,0.3442497428204478
HR,F,2010,2122.2,255895.0,8.29324527638289,0.3442497428204478
HR,F,2011,1949.8,230278.0,8.467157088388817,0.3442497428204478
HR,F,2012,1656.9,216006.0,7.6706202605483185,0.3442497428204478
HR,F,2013,1636.1,215354.0,7.597258467453588,0.3442497428204478
HR,F,2014,1576.7,214539.0,7.349246523942034,0.3442497428204478
HR,F,2015,1637.5,218143.0,7.506543872597333,0.3442497428204478
HR,F,2016,1743.9,223618.0,7.79856719942044,0.3442497428204478
HR,F,2017,1789.5,209756.0,8.53134117736799,0.3442497428204478
HR,F,2018,1973.5,223185.0,8.842440128144812,0.3442497428204478
HR,F,2019,2238.5,224921.0,9.952383281240968,0.3442497428204478
HR,F,2020,2296.0,235325.0,9.756719430574737,0.3442497428204478
HR,F,2021,2642.0,247885.0,10.65816810214414,0.3442497428204478
HR,F,2022,2841.5,255869.0,11.105292161223126,0.3442497428204478
HR,F,2023,3268.2,267194.0,12.231562085974984,0.3442497428204478
HR,F,2024,3762.3,282485.0,13.318583287608192,0.3442497428204478
HU,F,2008,4075.1,577730.0,7.053640974157479,0.3108011944271115
HU,F,2009,3917.5,512103.0,7.64982825720607,0.3108011944271115
HU,F,2010,3505.8,470770.0,7.446948616097033,0.3108011944271115
HU,F,2011,3583.4,461513.0,7.764461672802283,0.3108011944271115
HU,F,2012,3407.9,459166.0,7.42193455090316,0.3108011944271115
HU,F,2013,3635.4,443954.0,8.188686215238516,0.3108011944271115
HU,F,2014,3945.7,461673.0,8.546525354525821,0.3108011944271115
HU,F,2015,4198.3,457212.0,9.182392413147513,0.3108011944271115
HU,F,2016,3571.9,485881.0,7.351388508708922,0.3108011944271115
HU,F,2017,4332.0,533662.0,8.117497592108863,0.3108011944271115
HU,F,2018,4976.2,577347.0,8.619080033324845,0.3108011944271115
HU,F,2019,5696.2,621839.0,9.160248874708726,0.3108011944271115
HU,F,2020,5184.9,626464.0,8.276453235940133,0.3108011944271115
HU,F,2021,5700.3,682321.0,8.354278997715152,0.3108011944271115
HU,F,2022,5874.9,711204.0,8.260499097305415,0.3108011944271115
HU,F,2023,5381.6,700055.0,7.687395990315047,0.3108011944271115
HU,F,2024,5343.0,689200.0,7.752466627974463,0.3108011944271115
IE,F,2008,4356.7,391400.0,11.131067961165048,0.3488449961331989
IE,F,2009,3170.2,232571.0,13.631106199827148,0.3488449961331989
IE,F,2010,2342.3,170488.0,13.738796865468538,0.3488449961331989
IE,F,2011,2488.3,153244.0,16.237503589047535,0.3488449961331989
IE,F,2012,1972.8,141269.0,13.964847206393475,0.3488449961331989
IE,F,2013,2323.9,148214.0,15.679355526468486,0.3488449961331989
IE,F,2014,2420.2,166767.0,14.51246349697482,0.3488449961331989
IE,F,2015,2520.3,198365.0,12.705366370075367,0.3488449961331989
IE,F,2016,2675.0,225008.0,11.888466187868875,0.3488449961331989
IE,F,2017,2920.2,252132.0,11.582028461282185,0.3488449961331989
IE,F,2018,3177.2,284794.0,11.156133907315462,0.3488449961331989
IE,F,2019,3327.8,292615.0,11.372622729525144,0.3488449961331989
IE,F,2020,2919.1,234474.0,12.449567969156494,0.3488449961331989
IE,F,2021,3111.9,252065.0,12.345625136373556,0.3488449961331989
IE,F,2022,3289.4,326057.0,10.088420122861955,0.3488449961331989
IE,F,2023,3339.5,315329.0,10.590526085453606,0.3488449961331989
IE,F,2024,3365.4,324009.0,10.38674851624492,0.3488449961331989
IS,F,2008,818.3,28851.0,28.362968354649748,0.3190611435724409
IS,F,2009,478.3,16003.0,29.888145972630134,0.3190611435724409
IS,F,2010,422.4,13199.0,32.00242442609289,0.3190611435724409
IS,F,2011,405.6,12627.0,32.12164409598479,0.3190611435724409
IS,F,2012,405.4,12521.0,32.37760562255411,0.3190611435724409
IS,F,2013,440.8,13445.0,32.78542208999628,0.3190611435724409
IS,F,2014,481.0,14304.0,33.62695749440716,0.3190611435724409
IS,F,2015,540.4,15383.0,35.129688617304815,0.3190611435724409
IS,F,2016,683.6,18112.0,37.74293286219081,0.3190611435724409
IS,F,2017,761.5,20972.0,36.310318519931336,0.3190611435724409
IS,F,2018,821.0,22399.0,36.653422027769096,0.3190611435724409
IS,F,2019,781.7,22421.0,34.86463583247848,0.3190611435724409
IS,F,2020,732.3,21186.0,34.56527895780232,0.3190611435724409
IS,F,2021,759.7,21566.0,35.22674580357971,0.3190611435724409
IS,F,2022,839.6,24009.0,34.97021950102045,0.3190611435724409
IS,F,2023,929.2,26101.0,35.60016857591663,0.3190611435724409
IT,F,2008,93267.3,3549382.0,26.277053301109884,0.3149568530597227
IT,F,2009,85231.0,3486836.0,24.443650346617964,0.3149568530597227
IT,F,2010,80291.7,3404708.0,23.58255098528273,0.3149568530597227
IT,F,2011,77242.1,3335959.0,23.15439128598403,0.3149568530597227
IT,F,2012,70641.4,3019508.0,23.39500342439894,0.3149568530597227
IT,F,2013,65597.4,2716756.0,24.14548822198239,0.3149568530597227
IT,F,2014,60196.7,2617961.0,22.993734436838437,0.3149568530597227
IT,F,2015,58940.7,2604560.0,22.629810793377768,0.3149568530597227
IT,F,2016,59246.6,2637678.0,22.46164998153679,0.3149568530597227
IT,F,2017,59786.1,2639437.0,22.651080514518817,0.3149568530597227
IT,F,2018,60451.7,2643384.0,22.869057238751537,0.3149568530597227
IT,F,2019,62252.6,2654613.0,23.450725209286624,0.3149568530597227
IT,F,2020,58460.7,2412595.0,24.23146031555234,0.3149568530597227
IT,F,2021,71237.8,2970447.0,23.982181806307267,0.3149568530597227
IT,F,2022,83067.0,3247585.0,25.5780834065929,0.3149568530597227
IT,F,2023,92562.6,3356569.0,27.576552128080788,0.3149568530597227
IT,F,2024,93557.9,3444430.0,27.162084873259143,0.3149568530597227
LT,F,2008,2844.8,316662.0,8.983711338903941,0.356293438958057
LT,F,2009,1546.4,216720.0,7.135474344776671,0.356293438958057
LT,F,2010,1466.3,171064.0,8.571645699855024,0.356293438958057
LT,F,2011,1763.7,172204.0,10.241922371141206,0.356293438958057
LT,F,2012,1693.2,179958.0,9.408862067815825,0.356293438958057
LT,F,2013,1835.4,198893.0,9.228077408455803,0.356293438958057
LT,F,2014,2078.6,196006.0,10.604777404773323,0.356293438958057
LT,F,2015,2075.6,210403.0,9.864878352494973,0.356293438958057
LT,F,2016,1928.2,207828.0,9.277864387859191,0.356293438958057
LT,F,2017,2030.0,197872.0,10.259157435109566,0.356293438958057
LT,F,2018,2241.5,207482.0,10.803346796348599,0.356293438958057
LT,F,2019,2416.0,211273.0,11.435441348397571,0.356293438958057
LT,F,2020,2413.3,191541.0,12.599391253047653,0.356293438958057
LT,F,2021,2492.5,202743.0,12.293889308138876,0.356293438958057
LT,F,2022,2495.7,230077.0,10.847238098549616,0.356293438958057
LT,F,2023,2764.2,230269.0,12.004221150046249,0.356293438958057
LT,F,2024,2886.9,235603.0,12.253239559767914,0.356293438958057
LU,F,2008,2020.5,69538.0,29.056055681785498,0.375645298275742
LU,F,2009,1908.0,65753.0,29.01768740589783,0.375645298275742
LU,F,2010,2006.9,64918.0,30.91438430019409,0.375645298275742
LU,F,2011,1980.2,67583.0,29.30026781883018,0.375645298275742
LU,F,2012,2026.2,67483.0,30.025339715187528,0.375645298275742
LU,F,2013,2033.5,67695.0,30.039146170322773,0.375645298275742
LU,F,2014,2135.7,71076.0,30.04811750801958,0.375645298275742
LU,F,2015,2177.5,72088.0,30.206136943735434,0.375645298275742
LU,F,2016,2314.6,74281.0,31.160054388066932,0.375645298275742
LU,F,2017,2277.6,75608.0,30.12379642365887,0.375645298275742
LU,F,2018,2315.3,73522.0,31.491254318435303,0.375645298275742
LU,F,2019,2529.8,76358.0,33.13077870033265,0.375645298275742
LU,F,2020,2371.8,69807.0,33.97653530448236,0.375645298275742
LU,F,2021,2253.4,81118.0,27.77928449912473,0.375645298275742
LU,F,2022,1669.6,81820.0,20.405768760694208,0.375645298275742
LU,F,2023,1535.1,79867.0,19.220704421100077,0.375645298275742
LU,F,2024,1731.0,75402.0,22.956950744012094,0.375645298275742
LV,F,2008,1964.1,230689.0,8.51406005487908,0.3575781938526412
LV,F,2009,1225.7,140067.0,8.750812111346713,0.3575781938526412
LV,F,2010,771.3,113238.0,6.811317755523764,0.3575781938526412
LV,F,2011,946.4,124179.0,7.62125641211477,0.3575781938526412
LV,F,2012,1054.8,120416.0,8.759633271326068,0.3575781938526412
LV,F,2013,1095.9,127375.0,8.603729146221788,0.3575781938526412
LV,F,2014,1138.2,135305.0,8.412105982779646,0.3575781938526412
LV,F,2015,1138.5,126917.0,8.970429493290892,0.3575781938526412
LV,F,2016,1022.6,116862.0,8.750492033338467,0.3575781938526412
LV,F,2017,1180.4,124078.0,9.513370621705702,0.3575781938526412
LV,F,2018,1326.7,137779.0,9.6291887733254,0.3575781938526412
LV,F,2019,1343.6,126674.0,10.606754345801031,0.3575781938526412
LV,F,2020,1266.0,116348.0,10.881149654484823,0.3575781938526412
LV,F,2021,1093.0,112743.0,9.694615186752172,0.3575781938526412
LV,F,2022,1044.7,117906.0,8.860448153613897,0.3575781938526412
LV,F,2023,1116.4,117437.0,9.506373630116574,0.3575781938526412
LV,F,2024,1052.2,110861.0,9.491164611540578,0.3575781938526412
MT,F,2008,265.4,24168.0,10.981463091691491,0.3331783166074893
MT,F,2009,252.0,23333.0,10.8001542879184,0.3331783166074893
MT,F,2010,291.2,21377.0,13.622117228797306,0.3331783166074893
MT,F,2011,285.3,21172.0,13.47534479501228,0.3331783166074893
MT,F,2012,277.8,20791.0,13.361550670963398,0.3331783166074893
MT,F,2013,288.6,20669.0,13.962939668101988,0.3331783166074893
MT,F,2014,281.1,20493.0,13.71687893427024,0.3331783166074893
MT,F,2015,315.4,21915.0,14.391968971024411,0.3331783166074893
MT,F,2016,323.4,22752.0,14.214135021097045,0.3331783166074893
MT,F,2017,374.2,22281.0,16.79457834028993,0.3331783166074893
MT,F,2018,415.2,24343.0,17.05623793287598,0.3331783166074893
MT,F,2019,514.4,29508.0,17.43256066151552,0.3331783166074893
MT,F,2020,479.4,33336.0,14.380849532037436,0.3331783166074893
MT,F,2021,485.2,32982.0,14.711054514583711,0.3331783166074893
MT,F,2022,433.9,34358.0,12.628790965713952,0.3331783166074893
MT,F,2023,464.5,37040.0,12.54049676025918,0.3331783166074893
MT,F,2024,487.8,38521.0,12.663222657771087,0.3331783166074893
NL,F,2008,35596.8,983184.0,36.205633940340775,0.4138457973335965
NL,F,2009,33959.2,970945.0,34.97541055363588,0.4138457973335965
NL,F,2010,29984.0,917533.0,32.67893361873632,0.4138457973335965
NL,F,2011,30242.0,926306.0,32.64795866592681,0.4138457973335965
NL,F,2012,27683.0,891946.0,31.036632262491228,0.4138457973335965
NL,F,2013,25951.7,846308.0,30.664604375711917,0.4138457973335965
NL,F,2014,26619.8,838497.0,31.747042625077963,0.4138457973335965
NL,F,2015,28228.6,836031.0,33.76501589055908,0.4138457973335965
NL,F,2016,30983.7,852021.0,36.36494875126317,0.4138457973335965
NL,F,2017,33289.3,878091.0,37.91099100207154,0.4138457973335965
NL,F,2018,34964.5,922189.0,37.9146790950662,0.4138457973335965
NL,F,2019,37083.0,965377.0,38.41297234137544,0.4138457973335965
NL,F,2020,36797.6,946532.0,38.87623450659883,0.4138457973335965
NL,F,2021,38075.7,1013891.0,37.55403687378623,0.4138457973335965
NL,F,2022,40476.4,1078174.0,37.54162129674802,0.4138457973335965
NL,F,2023,41662.7,1104161.0,37.732450249555995,0.4138457973335965
NL,F,2024,40565.4,1122980.0,36.12299417620972,0.4138457973335965
NO,F,2008,17050.0,314680.0,54.182026185331125,0.3546713098457276
NO,F,2009,15816.6,297510.0,53.163255016638104,0.3546713098457276
NO,F,2010,15460.7,290900.0,53.14781711928498,0.3546713098457276
NO,F,2011,15855.8,301220.0,52.63860301440807,0.3546713098457276
NO,F,2012,16974.4,317750.0,53.42061369000787,0.3546713098457276
NO,F,2013,17281.2,324670.0,53.226968922290325,0.3546713098457276
NO,F,2014,17607.0,332860.0,52.896112479721204,0.3546713098457276
NO,F,2015,17948.5,342340.0,52.428871881754986,0.3546713098457276
NO,F,2016,18645.1,351929.0,52.979720341318846,0.3546713098457276
NO,F,2017,19259.5,361792.0,53.23362595082257,0.3546713098457276
NO,F,2018,19519.9,370781.0,52.64536208705409,0.3546713098457276
NO,F,2019,20307.1,382605.0,53.07588766482403,0.3546713098457276
NO,F,2020,19648.9,379287.0,51.804833806589734,0.3546713098457276
NO,F,2021,20129.5,384052.0,52.41347525855874,0.3546713098457276
NO,F,2022,20773.2,400333.0,51.88980174005141,0.3546713098457276
NO,F,2023,20387.8,400910.0,50.8538075877379,0.3546713098457276
NO,F,2024,19597.3,391409.0,50.06859832042697,0.3546713098457276
PL,F,2008,23037.9,2775655.0,8.299986849950734,0.3469568618176286
PL,F,2009,26363.7,2914146.0,9.046801361359384,0.3469568618176286
PL,F,2010,26976.0,2753918.0,9.795498631404422,0.3469568618176286
PL,F,2011,32601.6,2797780.0,11.652667472067138,0.3469568618176286
PL,F,2012,30737.6,2704724.0,11.364412782967873,0.3469568618176286
PL,F,2013,29400.3,2538525.0,11.581646822465801,0.3469568618176286
PL,F,2014,32018.7,2530610.0,12.652562030498576,0.3469568618176286
PL,F,2015,35395.9,2560268.0,13.825076124843182,0.3469568618176286
PL,F,2016,33866.5,2579513.0,13.129028618967999,0.3469568618176286
PL,F,2017,33720.8,2540154.0,13.275100643504294,0.3469568618176286
PL,F,2018,37890.5,2557888.0,14.813197450396578,0.3469568618176286
PL,F,2019,38196.0,2743777.0,13.920956404255886,0.3469568618176286
PL,F,2020,35421.8,2741425.0,12.920944399354353,0.3469568618176286
PL,F,2021,38195.6,2870334.0,13.307022806405108,0.3469568618176286
PL,F,2022,39095.2,2801227.0,13.95645551038884,0.3469568618176286
PL,F,2023,39142.1,2683027.0,14.588783489692798,0.3469568618176286
PL,F,2024,36883.6,2639457.0,13.973934790375445,0.3469568618176286
PT,F,2008,11094.0,983291.0,11.282519620336197,0.3531878135859182
PT,F,2009,9877.3,893313.0,11.05693077342432,0.3531878135859182
PT,F,2010,9244.9,859418.0,10.757163568833791,0.3531878135859182
PT,F,2011,8647.3,776490.0,11.136395832528429,0.3531878135859182
PT,F,2012,7319.5,615085.0,11.899981303397091,0.3531878135859182
PT,F,2013,6831.3,557596.0,12.251343266450979,0.3531878135859182
PT,F,2014,6259.8,531514.0,11.777300315701938,0.3531878135859182
PT,F,2015,6257.1,538664.0,11.615960970103814,0.3531878135859182
PT,F,2016,6373.9,551876.0,11.549514746066144,0.3531878135859182
PT,F,2017,6760.3,572807.0,11.802055491640292,0.3531878135859182
PT,F,2018,7029.0,603785.0,11.641561151734475,0.3531878135859182
PT,F,2019,7339.1,638270.0,11.498425431243833,0.3531878135859182
PT,F,2020,7339.0,635108.0,11.55551496753308,0.3531878135859182
PT,F,2021,7818.2,678228.0,11.527391968482576,0.3531878135859182
PT,F,2022,8021.5,719951.0,11.141730478879813,0.3531878135859182
PT,F,2023,8596.0,769791.0,11.166667316193616,0.3531878135859182
PT,F,2024,8767.8,806078.0,10.87711114805267,0.3531878135859182
RO,F,2008,14086.4,1463053.0,9.628085927167369,0.3121930371697159
RO,F,2009,12672.8,1336789.0,9.480030131905632,0.3121930371697159
RO,F,2010,10240.2,1255693.0,8.155018782457176,0.3121930371697159
RO,F,2011,7520.5,1225842.0,6.134966822804244,0.3121930371697159
RO,F,2012,7370.2,1233156.0,5.976697189974343,0.3121930371697159
RO,F,2013,7889.7,1199255.0,6.578834359664959,0.3121930371697159
RO,F,2014,8365.1,1201615.0,6.9615475838767,0.3121930371697159
RO,F,2015,8802.8,1191443.0,7.388351771759118,0.3121930371697159
RO,F,2016,9503.5,1289861.0,7.3678481634842825,0.3121930371697159
RO,F,2017,9288.9,1343298.0,6.914995779045305,0.3121930371697159
RO,F,2018,8743.1,1315074.0,6.648371118279275,0.3121930371697159
RO,F,2019,9269.8,1380914.0,6.712800362658355,0.3121930371697159
RO,F,2020,9468.4,1394647.0,6.789101471555168,0.3121930371697159
RO,F,2021,9717.2,1470579.0,6.607737496591478,0.3121930371697159
RO,F,2022,9695.9,1459668.0,6.642537892178222,0.3121930371697159
RO,F,2023,10912.2,1523726.0,7.1615237910227965,0.3121930371697159
RO,F,2024,10612.1,1598546.0,6.638595323500231,0.3121930371697159
RS,F,2008,1226.6,320337.0,3.8290924869746545,0.3137928371287891
RS,F,2009,1074.5,274122.0,3.919787539854517,0.3137928371287891
RS,F,2010,994.5,247294.0,4.021529030223135,0.3137928371287891
RS,F,2011,1142.3,246389.0,4.6361647638490355,0.3137928371287891
RS,F,2012,1156.9,234937.0,4.9242988545865485,0.3137928371287891
RS,F,2013,954.8,214534.0,4.450576598581111,0.3137928371287891
RS,F,2014,968.5,210566.0,4.5995079927433675,0.3137928371287891
RS,F,2015,1134.5,221611.0,5.119330719143003,0.3137928371287891
RS,F,2016,1201.7,223336.0,5.380682021707204,0.3137928371287891
RS,F,2017,1263.8,227201.0,5.562475517273251,0.3137928371287891
RS,F,2018,1416.0,241297.0,5.868286800084543,0.3137928371287891
RS,F,2019,1888.6,260517.0,7.249430939247726,0.3137928371287891
RS,F,2020,1799.0,256278.0,7.0197207719741845,0.3137928371287891
RS,F,2021,2132.9,297571.0,7.167701153674249,0.3137928371287891
RS,F,2022,1929.8,310817.0,6.208798103063861,0.3137928371287891
RS,F,2023,2131.7,314015.0,6.788529210388038,0.3137928371287891
RS,F,2024,2216.3,312207.0,7.098815849740718,0.3137928371287891
SE,F,2008,17990.1,559320.0,32.16423514267324,0.3482679130749013
SE,F,2009,18285.8,547750.0,33.38347786398904,0.3482679130749013
SE,F,2010,18079.9,553020.0,32.69303099345413,0.3482679130749013
SE,F,2011,18696.4,569410.0,32.83468853725786,0.3482679130749013
SE,F,2012,18628.9,580330.0,32.10052900935675,0.3482679130749013
SE,F,2013,17880.2,585480.0,30.53938648630184,0.3482679130749013
SE,F,2014,18430.9,598380.0,30.801330258364253,0.3482679130749013
SE,F,2015,19657.2,612810.0,32.077152787976694,0.3482679130749013
SE,F,2016,19266.2,647280.0,29.764862192559633,0.3482679130749013
SE,F,2017,20098.4,657370.0,30.57395378553935,0.3482679130749013
SE,F,2018,20948.1,678490.0,30.87458916122566,0.3482679130749013
SE,F,2019,21635.4,689990.0,31.356106610240726,0.3482679130749013
SE,F,2020,21398.7,675050.0,31.69942967187616,0.3482679130749013
SE,F,2021,21710.6,687640.0,31.57262521086615,0.3482679130749013
SE,F,2022,22409.9,725480.0,30.88975574791862,0.3482679130749013
SE,F,2023,22290.3,723270.0,30.818781367953875,0.3482679130749013
SE,F,2024,21677.3,666040.0,32.54654375112605,0.3482679130749013
SI,F,2008,2767.6,154864.0,17.871164376485176,0.3430450181121295
SI,F,2009,2390.3,154604.0,15.460790147732272,0.3430450181121295
SI,F,2010,1976.0,142077.0,13.907951322170373,0.3430450181121295
SI,F,2011,1793.9,124698.0,14.385956470833534,0.3430450181121295
SI,F,2012,1645.7,114130.0,14.419521598177518,0.3430450181121295
SI,F,2013,1500.3,107360.0,13.974478390461996,0.3430450181121295
SI,F,2014,1652.4,108195.0,15.272424788576183,0.3430450181121295
SI,F,2015,1595.7,109742.0,14.540467642288275,0.3430450181121295
SI,F,2016,1538.4,100900.0,15.246778989098118,0.3430450181121295
SI,F,2017,1675.7,101917.0,16.441810492852028,0.3430450181121295
SI,F,2018,1829.2,106243.0,17.21713430531894,0.3430450181121295
SI,F,2019,1978.4,116117.0,17.03798754704307,0.3430450181121295
SI,F,2020,1975.2,116779.0,16.913999948620898,0.3430450181121295
SI,F,2021,2097.1,126619.0,16.56228528103997,0.3430450181121295
SI,F,2022,2128.9,136232.0,15.627018615303308,0.3430450181121295
SI,F,2023,2379.3,137290.0,17.33046835166436,0.3430450181121295
SI,F,2024,2290.5,140060.0,16.353705554762247,0.3430450181121295
SK,F,2008,6091.0,371443.0,16.39820914649085,0.3262022176762815
SK,F,2009,5985.5,375432.0,15.942967035308657,0.3262022176762815
SK,F,2010,5676.3,371147.0,15.293940136926878,0.3262022176762815
SK,F,2011,5513.4,352267.0,15.651196393644591,0.3262022176762815
SK,F,2012,5921.5,338119.0,17.51306492684528,0.3262022176762815
SK,F,2013,5081.6,321281.0,15.816683837512956,0.3262022176762815
SK,F,2014,5296.5,319237.0,16.591121956414828,0.3262022176762815
SK,F,2015,5539.0,316349.0,17.509143382782938,0.3262022176762815
SK,F,2016,5495.8,322074.0,17.06378037345455,0.3262022176762815
SK,F,2017,5879.1,324804.0,18.100454427901138,0.3262022176762815
SK,F,2018,5878.4,333833.0,17.608804402201102,0.3262022176762815
SK,F,2019,5204.9,350039.0,14.869485971563169,0.3262022176762815
SK,F,2020,5225.1,322863.0,16.18364445600766,0.3262022176762815
SK,F,2021,6160.1,320521.0,19.21902153057054,0.3262022176762815
SK,F,2022,5729.9,331643.0,17.277313255518735,0.3262022176762815
SK,F,2023,5680.6,339654.0,16.724666866870404,0.3262022176762815
SK,F,2024,5576.9,341545.0,16.328448667086327,0.3262022176762815
AT,G,2008,33778.7,1039780.0,32.486391352016774,0.4725030618744807
AT,G,2009,34050.3,1010253.0,33.70472544996154,0.4725030618744807
AT,G,2010,34623.2,1008195.0,34.34176920139457,0.4725030618744807
AT,G,2011,35731.8,1017574.0,35.11469436129462,0.4725030618744807
AT,G,2012,34886.6,1022963.0,34.10348174860675,0.4725030618744807
AT,G,2013,33945.4,1028540.0,33.003480661909116,0.4725030618744807
AT,G,2014,34739.5,1009229.0,34.42182101386305,0.4725030618744807
AT,G,2015,35784.5,995966.0,35.929439358371674,0.4725030618744807
AT,G,2016,35797.6,1019135.0,35.12547405397714,0.4725030618744807
AT,G,2017,36073.7,1009431.0,35.73666748891207,0.4725030618744807
AT,G,2018,37738.1,1028678.0,36.68601836531937,0.4725030618744807
AT,G,2019,39296.8,1038704.0,37.83252976786457,0.4725030618744807
AT,G,2020,38174.8,920556.0,41.46928595327172,0.4725030618744807
AT,G,2021,40387.7,992014.0,40.712832681796826,0.4725030618744807
AT,G,2022,40789.0,1031339.0,39.54955645040089,0.4725030618744807
AT,G,2023,37584.1,1026562.0,36.611622093940746,0.4725030618744807
AT,G,2024,36438.6,1011802.0,36.01356787197495,0.4725030618744807
BE,G,2008,43118.2,982502.0,43.886119315787646,0.4902275979138402
BE,G,2009,40156.8,937148.0,42.85000874995198,0.4902275979138402
BE,G,2010,40843.9,919613.0,44.41422641915676,0.4902275979138402
BE,G,2011,41639.3,921287.0,45.196882187635346,0.4902275979138402
BE,G,2012,40538.1,918087.0,44.15496570586448,0.4902275979138402
BE,G,2013,40135.9,904387.0,44.37912088519627,0.4902275979138402
BE,G,2014,40245.9,889608.0,45.240038309008014,0.4902275979138402
BE,G,2015,40524.7,889860.0,45.540534466095785,0.4902275979138402
BE,G,2016,41613.3,896541.0,46.4153898148551,0.4902275979138402
BE,G,2017,39514.4,892291.0,44.284207730437714,0.4902275979138402
BE,G,2018,39841.7,892203.0,44.65542034716314,0.4902275979138402
BE,G,2019,40697.0,895972.0,45.42217837164554,0.4902275979138402
BE,G,2020,39416.2,811791.0,48.55461565846382,0.4902275979138402
BE,G,2021,44818.3,886377.0,50.5634735558346,0.4902275979138402
BE,G,2022,44118.3,910041.0,48.4794641120565,0.4902275979138402
BE,G,2023,43840.2,897684.0,48.83700723194353,0.4902275979138402
BE,G,2024,43843.1,885582.0,49.507668403377664,0.4902275979138402
BG,G,2008,3422.4,953382.0,3.589746817120525,0.4736553940052385
BG,G,2009,3313.7,960567.0,3.449733334582595,0.4736553940052385
BG,G,2010,4050.9,962848.0,4.207206121838546,0.4736553940052385
BG,G,2011,4363.0,936224.0,4.660209522507434,0.4736553940052385
BG,G,2012,4329.0,905617.0,4.780166450055598,0.4736553940052385
BG,G,2013,4387.6,903473.0,4.856370915345561,0.4736553940052385
BG,G,2014,4111.3,906207.0,4.536822160941154,0.4736553940052385
BG,G,2015,4233.2,899472.0,4.706316594624401,0.4736553940052385
BG,G,2016,4190.9,899076.0,4.661341199186721,0.4736553940052385
BG,G,2017,4443.9,910464.0,4.880917861661746,0.4736553940052385
BG,G,2018,4709.4,928263.0,5.073346670070874,0.4736553940052385
BG,G,2019,4781.0,906140.0,5.276226631646324,0.4736553940052385
BG,G,2020,4958.6,865609.0,5.728452453706003,0.4736553940052385
BG,G,2021,5414.3,863849.0,6.267646313186679,0.4736553940052385
BG,G,2022,5072.2,875568.0,5.793039489794054,0.4736553940052385
BG,G,2023,5611.3,889618.0,6.30753874134741,0.4736553940052385
BG,G,2024,6239.8,922333.0,6.765235549416534,0.4736553940052385
CH,G,2008,68460.2,1060540.0,64.55220925189055,0.5305032019221524
CH,G,2009,72297.7,1079404.0,66.97927745311301,0.5305032019221524
CH,G,2010,74473.2,983549.0,75.71885081475351,0.5305032019221524
CH,G,2011,71642.2,1001391.0,71.54268412638021,0.5305032019221524
CH,G,2012,73916.2,989211.0,74.72237975517862,0.5305032019221524
CH,G,2013,75287.1,981086.0,76.7385326057043,0.5305032019221524
CH,G,2014,78461.0,982193.0,79.88348522133634,0.5305032019221524
CH,G,2015,86143.5,999971.0,86.14599823394877,0.5305032019221524
CH,G,2016,89374.0,1010870.0,88.41295122023602,0.5305032019221524
CH,G,2017,87559.4,992881.0,88.18720471033285,0.5305032019221524
CH,G,2018,85311.1,963648.0,88.52931775918178,0.5305032019221524
CH,G,2019,83572.5,966346.0,86.4829988430645,0.5305032019221524
CH,G,2020,84128.3,911844.0,92.26172459324184,0.5305032019221524
CH,G,2021,79226.4,936623.0,84.58728858889862,0.5305032019221524
CH,G,2022,75960.3,922330.0,82.35696551125953,0.5305032019221524
CH,G,2023,79924.9,934417.0,85.53450975314018,0.5305032019221524
CY,G,2008,2011.1,136940.0,14.685993865926683,0.4543234520838471
CY,G,2009,1922.4,131748.0,14.591492849986338,0.4543234520838471
