STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2010,,350056,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2011,,317952,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2012,,285661,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2013,,258810,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2014,,248984,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2015,,256592,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2016,,264424,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2017,,272767,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2018,,274191,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2019,,276036,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2020,,245131,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2021,,273671,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2022,,277846,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,ES,Spain,2023,,269031,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2008,,5008980,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2009,,4475823,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2010,,4301290,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2011,,4219746,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2012,,3994645,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2013,,3881731,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2014,,3861142,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2015,,3807626,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2016,,3831108,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2017,,3816673,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2018,,3850758,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2019,,3781197,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2020,,3472595,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2021,,3649332,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2022,,3678721,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,EU27_2020,European Union - 27 countries (from 2020),2023,,3580221,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2008,,110400,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2009,,94100,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2010,,93800,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2011,,95200,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2012,,87900,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2013,,85400,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2014,,80500,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2015,,77200,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2016,,75700,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2017,,74800,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2018,,74700,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2019,,72400,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2020,,68800,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2021,,68700,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2022,,69100,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2023,,67400,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FI,Finland,2024,,65700,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2008,,371266,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2009,,343961,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2010,,332852,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2011,,326349,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2012,,313869,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2013,,306354,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2014,,298701,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2015,,289238,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2016,,283043,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2017,,273398,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2018,,271036,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2019,,272978,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2020,,246064,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2021,,268264,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2022,,270402,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,FR,France,2023,,267887,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2008,,71779,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2009,,66933,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2010,,62172,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2011,,62237,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2012,,61801,,b,break in time series,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2013,,58314,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2014,,60133,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2015,,58083,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2016,,59579,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2017,,59757,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2018,,61412,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2019,,64040,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2020,,61545,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2021,,63215,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2022,,62588,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2023,,61657,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HR,Croatia,2024,,61159,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2008,,119670,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2009,,92657,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2010,,94973,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2011,,86712,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2012,,88034,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2013,,81255,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2014,,89573,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2015,,78858,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2016,,86119,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2017,,89636,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2018,,91455,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2019,,87330,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2020,,81259,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2021,,84886,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2022,,87598,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2023,,84932,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,HU,Hungary,2024,,82672,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,IE,Ireland,2008,,40885,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C16-C18,"Manufacture of wood, paper, printing and reproduction",EMP_DC,Total employment domestic concept,IE,Ireland,2009,,31766,,,,,
